"ADRESSE_POSTALE_TEXT","TEXT_1","IMAGE_1/_title","SITE_INTERNET_LINK","shop_name","IMAGE_1","TEXT_3","SITE_INTERNET_LINK/_text","IMAGE_1/_alt","TEXT_4"
"140 rue Paul Bert","Carrefour City Lyon Paul Bert","Carrefour-City","http://www.carrefour.fr/magasin/city-lyon-paul-bert","Carrefour City Lyon Paul Bert","http://images.grandes-enseignes.com/Carrefour-City.png","69003 Lyon","Site Internet","Carrefour-City","Tel. 04 78 05 10 25 -"
"7 rue de Cuire","Monoprix CROIX ROUSSE","Monoprix","http://www.monoprix.fr/trouver-mon-magasin/monoprix-croix-rousse-lyon-106.html","Monoprix CROIX ROUSSE","http://images.grandes-enseignes.com/Monoprix.png","69004 LYON","Site Internet","Monoprix","Tel. 04 78 27 01 67 -"
"47 Avenue Marechal De Saxe,","VIVAL Lyon","Vival","http://annuaire.casino-proximite.fr/c/c/magasin-10871.html","VIVAL Lyon","http://images.grandes-enseignes.com/Vival.png","69006 Lyon","Site Internet","Vival",NA
"1 - 2 Place De La Croix Rousse,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4560.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69004 Lyon","Site Internet","Casino-Shop","Tel. 04 72 00 00 66 -"
"93 Rue De La Part Dieu,","SPAR Lyon","Spar","http://annuaire.casino-proximite.fr/c/c/magasin-4449.html","SPAR Lyon","http://images.grandes-enseignes.com/Spar.png","69003 Lyon","Site Internet","Spar",NA
"30 Rue Du Dauphine,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-2841.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69003 Lyon","Site Internet","Petit-Casino","Tel. 04 72 33 48 80 -"
"48bis Rue Henon,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-338.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69004 Lyon","Site Internet","Petit-Casino","Tel. 04 78 29 94 70 -"
"La Fayette 169 à 171 Rue Vendome","U Express","Magasins-U","http://www.magasins-u.com/portailu/national/pg_d_sysu_le_groupe_sig_nat","U Express","http://images.grandes-enseignes.com/Magasins-U.png","69003 Lyon","Site Internet","Magasins-U","Tel. 04 37 23 68 80 -"
"Place Croix Paquet,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4674.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69001 Lyon","Site Internet","Casino-Shop","Tel. 04 78 29 24 66 -"
"16-18 Crs Lafayette,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4680.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69003 Lyon","Site Internet","Casino-Shop","Tel. 04 72 84 81 36 -"
"Croix Rousse 17 Rue Jacquard","U Express","Magasins-U","http://www.magasins-u.com/portailu/national/pg_d_sysu_le_groupe_sig_nat","U Express","http://images.grandes-enseignes.com/Magasins-U.png","69004 Lyon","Site Internet","Magasins-U","Tel. 04 78 98 90 74 -"
"139 Boulevard De La Croix Rousse,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4662.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69004 Lyon","Site Internet","Casino-Shop","Tel. 04 78 28 06 38 -"
"25 - 27 Rue Valentin Couturier,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-2811.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69004 Lyon","Site Internet","Petit-Casino","Tel. 04 78 30 40 20 -"
"71-73 cours Albert Thomas","Franprix LYON","Franprix","http://www.franprix.fr/","Franprix LYON","http://images.grandes-enseignes.com/Franprix.png","69003 LYON","Site Internet","Franprix",NA
"87 avenue Felix Faure","Simply Market LYON Felix Faure","Simply-Market","http://www.simplymarket.fr/lyon-felix-faure/","Simply Market LYON Felix Faure","http://images.grandes-enseignes.com/Simply-Market.png","69003 LYON","Site Internet","Simply-Market",NA
"3 Place Des Terreaux,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4652.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69001 Lyon","Site Internet","Casino-Shop","Tel. 04 78 28 48 17 -"
"106 av. Du Maréchal De Saxe","Franprix LYON","Franprix","http://www.franprix.fr/","Franprix LYON","http://images.grandes-enseignes.com/Franprix.png","69003 LYON","Site Internet","Franprix",NA
"12 Rue de la République","Monoprix LYON","Monoprix","http://www.monoprix.fr/trouver-mon-magasin/monoprix-lyon-lyon-2024.html","Monoprix LYON","http://images.grandes-enseignes.com/Monoprix.png","69002 LYON","Site Internet","Monoprix","Tel. 04 72 10 62 80 -"
"33 Cours De La Liberte,","SPAR Lyon","Spar","http://annuaire.casino-proximite.fr/c/c/magasin-4628.html","SPAR Lyon","http://images.grandes-enseignes.com/Spar.png","69003 Lyon","Site Internet","Spar","Tel. 04 78 95 93 25 -"
"5 Avenue Maurice Martin,","SPAR Capbreton","Spar","http://annuaire.casino-proximite.fr/c/c/magasin-4629.html","SPAR Capbreton","http://images.grandes-enseignes.com/Spar.png","40130 Capbreton","Site Internet","Spar","Tel. 05 58 43 17 39 -"
"10 rue Paul Chenavard","Carrefour Carrefour Express Lyon Chenavard","Carrefour-Express","http://www.carrefour.fr/magasin/express-lyon-chenavard","Carrefour Carrefour Express Lyon Chenavard","http://images.grandes-enseignes.com/Carrefour-Express.png","69001 Lyon","Site Internet","Carrefour-Express","Tel. 04 78 29 09 63 -"
"39 Avenue Felix Faure,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-412.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69003 Lyon","Site Internet","Petit-Casino","Tel. 04 78 60 91 24 -"
"24 Rue De La Part Dieu,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-2836.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69003 Lyon","Site Internet","Petit-Casino","Tel. 04 78 62 80 44 -"
"Dôme Gambetta 270 à 272 Rue Vendome","U Express","Magasins-U","http://www.magasins-u.com/portailu/national/pg_d_sysu_le_groupe_sig_nat","U Express","http://images.grandes-enseignes.com/Magasins-U.png","69003 Lyon","Site Internet","Magasins-U","Tel. 04 37 45 45 35 -"
"1 Rue Du Bon Pasteur,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-356.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69001 Lyon","Site Internet","Petit-Casino","Tel. 04 72 98 84 37 -"
"6 Place Sathonay,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4666.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69001 Lyon","Site Internet","Casino-Shop","Tel. 04 78 39 37 01 -"
"24 Rue De La Martiniere,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4664.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69001 Lyon","Site Internet","Casino-Shop","Tel. 04 78 39 26 79 -"
"126 cours Gambetta","Casino LYON GAMBETTA","Casino","http://www.supercasino.fr/-lyon-gambetta-.html","Casino LYON GAMBETTA","http://images.grandes-enseignes.com/Casino.png","69007 LYON","Site Internet","Casino",NA
"9 rue De La Platière","Franprix LYON","Franprix","http://www.franprix.fr/","Franprix LYON","http://images.grandes-enseignes.com/Franprix.png","69001 LYON","Site Internet","Franprix",NA
"5 Rue De Constantine,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4410.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69001 Lyon","Site Internet","Casino-Shop","Tel. 04 78 08 61 54 -"
"27 rue de la République","Monoprix GBL","Monoprix","http://www.monoprix.fr/trouver-mon-magasin/monoprix-gbl-lyon-2878.html","Monoprix GBL","http://images.grandes-enseignes.com/Monoprix.png","69002 LYON","Site Internet","Monoprix","Tel. 04 37 23 70 20 -"
"6 Rue Dangon,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4645.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69004 Lyon","Site Internet","Casino-Shop","Tel. 04 78 39 00 40 -"
"68 avenue des Frères Lumière","Carrefour Market LYON FRERES LUMIERES","Carrefour-Market","http://www.carrefour.fr/magasin/market-lyon-freres-lumieres","Carrefour Market LYON FRERES LUMIERES","http://images.grandes-enseignes.com/Carrefour-Market.png","69008 LYON","Site Internet","Carrefour-Market","Tel. 04 72 78 52 10 -"
"21/23/27, Av. Felix Faure","Leader Price LYON FELIX FAURE","Leader-Price","http://www.leaderprice.fr/fiche-magasin?id=7118&ville=lyon&cp=69003","Leader Price LYON FELIX FAURE","http://images.grandes-enseignes.com/Leader-Price.png","69003 LYON FELIX FAURE","Site Internet","Leader-Price","Tel. 04 72 60 92 95 -"
"163 avenue de Saxe","Carrefour City Lyon Saxe","Carrefour-City","http://www.carrefour.fr/magasin/city-lyon-saxe","Carrefour City Lyon Saxe","http://images.grandes-enseignes.com/Carrefour-City.png","69007 Lyon","Site Internet","Carrefour-City","Tel. 04 78 94 88 49 -"
"Courmont 12 Quai Jules Courmont","U Express","Magasins-U","http://www.magasins-u.com/portailu/national/pg_d_sysu_le_groupe_sig_nat","U Express","http://images.grandes-enseignes.com/Magasins-U.png","69002 Lyon","Site Internet","Magasins-U","Tel. 04 72 56 08 40 -"
"1/3 Rue De Brest,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4663.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69002 Lyon","Site Internet","Casino-Shop","Tel. 04 78 38 00 04 -"
"21 rue Du Commandant Fuzier","Franprix LYON","Franprix","http://www.franprix.fr/","Franprix LYON","http://images.grandes-enseignes.com/Franprix.png","69003 LYON","Site Internet","Franprix",NA
"Liberté 81 Cours de la liberté","U Express","Magasins-U","http://www.magasins-u.com/portailu/national/pg_d_sysu_le_groupe_sig_nat","U Express","http://images.grandes-enseignes.com/Magasins-U.png","69003 Lyon","Site Internet","Magasins-U","Tel. 04 72 60 80 81 -"
"4 Avenue Jean Jaures,","VIVAL Lyon","Vival","http://annuaire.casino-proximite.fr/c/c/magasin-1214.html","VIVAL Lyon","http://images.grandes-enseignes.com/Vival.png","69000 Lyon","Site Internet","Vival","Tel. 06 26 17 30 01 -"
"305/307 Rue Garibaldi","Monoprix LYON GUILLOTIERE","Monoprix","http://www.monoprix.fr/trouver-mon-magasin/monoprix-lyon-guillotiere-lyon-22.html","Monoprix LYON GUILLOTIERE","http://images.grandes-enseignes.com/Monoprix.png","69007 LYON","Site Internet","Monoprix","Tel. 04 37 37 22 80 -"
"1 Rue Carquillat,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-4233.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69001 Lyon","Site Internet","Petit-Casino","Tel. 04 78 28 98 55 -"
"Grande Rue De La Guillotière 212","Lidl Lyon","Lidl","http://www.lidl.fr/","Lidl Lyon","http://images.grandes-enseignes.com/Lidl.png","69007 Lyon","Site Internet","Lidl",NA
"6 Rue Octavio Mey,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-4236.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69005 Lyon","Site Internet","Petit-Casino","Tel. 04 78 39 77 81 -"
"18 Avenue Jean Jaures,","SPAR Lyon","Spar","http://annuaire.casino-proximite.fr/c/c/magasin-2681.html","SPAR Lyon","http://images.grandes-enseignes.com/Spar.png","69007 Lyon","Site Internet","Spar","Tel. 04 72 71 84 90 -"
"7 Place Gabriel Péri","Casino LYON GABRIEL PERI","Casino","http://www.supercasino.fr/-lyon-gabriel-peri-.html","Casino LYON GABRIEL PERI","http://images.grandes-enseignes.com/Casino.png","69007 LYON","Site Internet","Casino",NA
"14 Rue Confort,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4658.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69002 Lyon","Site Internet","Casino-Shop","Tel. 04 72 40 00 50 -"
"10 Rue Lainerie,","VIVAL Lyon","Vival","http://annuaire.casino-proximite.fr/c/c/magasin-1250.html","VIVAL Lyon","http://images.grandes-enseignes.com/Vival.png","69005 Lyon","Site Internet","Vival","Tel. 09 50 55 75 65 -"
"8 Rue Ancienne Prefecture,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4681.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69002 Lyon","Site Internet","Casino-Shop","Tel. 04 78 37 87 43 -"
"Saint Louis 52 Rue De La Thibaudiere","U Express","Magasins-U","http://www.magasins-u.com/portailu/national/pg_d_sysu_le_groupe_sig_nat","U Express","http://images.grandes-enseignes.com/Magasins-U.png","69007 Lyon","Site Internet","Magasins-U","Tel. 04 78 69 20 19 -"
"22 Rue St Jean,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4677.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69005 Lyon","Site Internet","Casino-Shop","Tel. 04 72 41 78 87 -"
"2 rue Saint Jérôme","Franprix LYON","Franprix","http://www.franprix.fr/","Franprix LYON","http://images.grandes-enseignes.com/Franprix.png","69007 LYON","Site Internet","Franprix",NA
"2 Rue Du Plat,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4657.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69002 Lyon","Site Internet","Casino-Shop","Tel. 04 78 37 04 79 -"
"Rue De Marseille 50","Lidl Lyon","Lidl","http://www.lidl.fr/","Lidl Lyon","http://images.grandes-enseignes.com/Lidl.png","69007 Lyon","Site Internet","Lidl",NA
"7 et 9 rue Marc Bloch","Casino LYON MARC BLOCH","Casino","http://www.supercasino.fr/-lyon-marc-bloch-.html","Casino LYON MARC BLOCH","http://images.grandes-enseignes.com/Casino.png","69007 LYON","Site Internet","Casino",NA
"3 Rue Du Doyenne,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4679.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69005 Lyon","Site Internet","Casino-Shop","Tel. 04 78 37 45 48 -"
"26 Rue Du Plat,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4668.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69002 Lyon","Site Internet","Casino-Shop","Tel. 04 78 42 89 20 -"
"Charité 11 Rue de la Charité","U Express","Magasins-U","http://www.magasins-u.com/portailu/national/pg_d_sysu_le_groupe_sig_nat","U Express","http://images.grandes-enseignes.com/Magasins-U.png","69002 Lyon","Site Internet","Magasins-U","Tel. 04 78 37 90 01 -"
"26 rue Sala","Franprix LYON","Franprix","http://www.franprix.fr/","Franprix LYON","http://images.grandes-enseignes.com/Franprix.png","69002 LYON","Site Internet","Franprix",NA
"119 Rue Sebastien Gryphe,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4648.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69007 Lyon","Site Internet","Casino-Shop","Tel. 04 73 89 00 77 -"
"3 Rue Vaubecour,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-430.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69002 Lyon","Site Internet","Petit-Casino","Tel. 04 78 37 17 09 -"
"16 rue des Remparts d'Ainay","Carrefour City Lyon Ainay","Carrefour-City","http://www.carrefour.fr/magasin/city-lyon-ainay","Carrefour City Lyon Ainay","http://images.grandes-enseignes.com/Carrefour-City.png","69002 LYON","Site Internet","Carrefour-City","Tel. 04 37 23 57 58 -"
"2ème 60 Rue De La Charite","U Express","Magasins-U","http://www.magasins-u.com/portailu/national/pg_d_sysu_le_groupe_sig_nat","U Express","http://images.grandes-enseignes.com/Magasins-U.png","69002 Lyon","Site Internet","Magasins-U","Tel. 04 78 37 39 62 -"
"4 Place Jules Guesde,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-2825.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69007 Lyon","Site Internet","Petit-Casino","Tel. 04 78 72 55 58 -"
"18 Rue Franklin,","SPAR Lyon","Spar","http://annuaire.casino-proximite.fr/c/c/magasin-2833.html","SPAR Lyon","http://images.grandes-enseignes.com/Spar.png","69002 Lyon","Site Internet","Spar","Tel. 04 72 40 24 01 -"
"4 Av Berthelot,","PETIT CASINO Lyon","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-2826.html","PETIT CASINO Lyon","http://images.grandes-enseignes.com/Petit-Casino.png","69007 Lyon","Site Internet","Petit-Casino","Tel. 04 78 72 32 69 -"
"11 Cours Charlemagne,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4676.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69002 Lyon","Site Internet","Casino-Shop","Tel. 04 37 23 00 55 -"
"8 Cours Bayard,","CASINO SHOP Lyon","Casino-Shop","http://annuaire.casino-proximite.fr/c/c/magasin-4572.html","CASINO SHOP Lyon","http://images.grandes-enseignes.com/Casino-Shop.png","69002 Lyon","Site Internet","Casino-Shop","Tel. 04 72 31 63 29 -"
"Rue du Plan d'Acier","Casino SAINT CLAUDE ROUTE DE LYON","Casino","http://www.supercasino.fr/-saint-claude-route-de-lyon-.html","Casino SAINT CLAUDE ROUTE DE LYON","http://images.grandes-enseignes.com/Casino.png","39200 SAINT CLAUDE","Site Internet","Casino",NA
"Passins Zone Industrielle Le Lanthey","INTERMARCHE SUPER Passins","Intermarche","http://www.intermarche.com/magasin_accueil/sas-vaco-passins-38510","INTERMARCHE SUPER Passins","http://images.grandes-enseignes.com/Intermarche.png","38510 Passins","Site Internet","Intermarche","Tel. 04 74 80 25 05 -"
"Route de Lyon 'La vraie croix'","Carrefour Market Cremieu","Carrefour-Market","http://www.carrefour.fr/magasin/market-cremieu","Carrefour Market Cremieu","http://images.grandes-enseignes.com/Carrefour-Market.png","38460 CREMIEU","Site Internet","Carrefour-Market","Tel. 04 74 90 88 99 -"
"Place Quinsonnas,","PETIT CASINO Cremieu","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-3081.html","PETIT CASINO Cremieu","http://images.grandes-enseignes.com/Petit-Casino.png","38460 Cremieu","Site Internet","Petit-Casino","Tel. 04 74 90 73 94 -"
"4 Pl Cholet,","VIVAL Colombier - Saugnieu","Vival","http://annuaire.casino-proximite.fr/c/c/magasin-1288.html","VIVAL Colombier - Saugnieu","http://images.grandes-enseignes.com/Vival.png","69124 Colombier - Saugnieu","Site Internet","Vival","Tel. 04 72 05 57 23 -"
"9 Route Du Dauphine,","VIVAL Colombier","Vival","http://annuaire.casino-proximite.fr/c/c/magasin-4288.html","VIVAL Colombier","http://images.grandes-enseignes.com/Vival.png","69124 Colombier","Site Internet","Vival","Tel. 04 78 49 95 52 -"
"Res Des Acacias Rn 6,","VIVAL Lissieu","Vival","http://annuaire.casino-proximite.fr/c/c/magasin-1278.html","VIVAL Lissieu","http://images.grandes-enseignes.com/Vival.png","69380 Lissieu","Site Internet","Vival","Tel. 04 37 50 39 66 -"
"RUE MARIUS BERLIET","INTERMARCHE CONTACT Chazay-D'azergues","Intermarche","http://www.intermarche.com/magasin_accueil/sas-elgarrekin-chazay-azergues-69380","INTERMARCHE CONTACT Chazay-D'azergues","http://images.grandes-enseignes.com/Intermarche.png","69380 Chazay-D'azergues","Site Internet","Intermarche","Tel. 04 74 70 77 08 -"
"Place Du Marche,","PETIT CASINO Chazay D'azergue","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-3089.html","PETIT CASINO Chazay D'azergue","http://images.grandes-enseignes.com/Petit-Casino.png","69380 Chazay D'azergue","Site Internet","Petit-Casino","Tel. 04 78 43 68 32 -"
